,uris,names,artist_names,artist_uris,artist_pop,artist_genres,albums,track_pop,danceability,energy,keys,loudness,modes,speechiness,acousticness,instrumentalness,liveness,valences,tempos,types,ids,track_hrefs,analysis_urls,durations_ms,time_signatures,playlist_name
226,6JgXQTdqLL1xS5qfqOGVNb,Fred Astaire,Jukebox The Ghost,0L8jXe7QeS9oYUoXbANmX4,50,"['modern rock', 'piano rock', 'pov: indie']",Off To The Races,0,0.605,0.71,11,-4.75,1,0.0753,0.0244,3.72e-05,0.309,0.691,110.171,audio_features,6JgXQTdqLL1xS5qfqOGVNb,https://api.spotify.com/v1/tracks/6JgXQTdqLL1xS5qfqOGVNb,https://api.spotify.com/v1/audio-analysis/6JgXQTdqLL1xS5qfqOGVNb,219000,4,Motivate
227,3wYOGJYD31sLRmBgCvWxa4,I Found You,Cash Cash,1LOB7jTeEV14pHai6EXSzF,60,"['dance pop', 'edm', 'electro house', 'electropowerpop', 'pop dance']",I Found You,60,0.646,0.761,1,-2.557,1,0.0385,0.0714,0.0,0.222,0.472,129.916,audio_features,3wYOGJYD31sLRmBgCvWxa4,https://api.spotify.com/v1/tracks/3wYOGJYD31sLRmBgCvWxa4,https://api.spotify.com/v1/audio-analysis/3wYOGJYD31sLRmBgCvWxa4,167308,4,Motivate
228,4u6BOW3HqwoZ6wRu0G1mLF,Alive,Klingande,1L9i6qZYIGQedgM9QLSyzb,57,"['deep house', 'pop dance', 'tropical house']",The Album,18,0.672,0.69,4,-6.562,1,0.0517,0.102,8.51e-06,0.482,0.558,123.967,audio_features,4u6BOW3HqwoZ6wRu0G1mLF,https://api.spotify.com/v1/tracks/4u6BOW3HqwoZ6wRu0G1mLF,https://api.spotify.com/v1/audio-analysis/4u6BOW3HqwoZ6wRu0G1mLF,182413,4,Motivate
229,4xa4TNKYvYK96ZQsoS3gxj,New Religion - Acoustic,The Heydaze,5UWH3rIlO4qbXk6PMFZEbP,35,['hopebeat'],New Religion (Acoustic),35,0.572,0.448,2,-8.985,1,0.0312,0.54,0.0,0.254,0.522,97.006,audio_features,4xa4TNKYvYK96ZQsoS3gxj,https://api.spotify.com/v1/tracks/4xa4TNKYvYK96ZQsoS3gxj,https://api.spotify.com/v1/audio-analysis/4xa4TNKYvYK96ZQsoS3gxj,205373,4,Motivate
230,7yeH7oQceWmQVudfYjkyjM,Wild + Free,Andrew Simple,1M0cxaU3RraBiLTci09gxG,25,['indiecoustica'],Wake,38,0.66,0.855,9,-8.386,1,0.0424,0.00985,8.8e-05,0.0695,0.222,112.466,audio_features,7yeH7oQceWmQVudfYjkyjM,https://api.spotify.com/v1/tracks/7yeH7oQceWmQVudfYjkyjM,https://api.spotify.com/v1/audio-analysis/7yeH7oQceWmQVudfYjkyjM,154933,4,Motivate
231,1aJ1xeEQ1ivKGnTeuYolJk,If You're Hearing This,Hook N Sling,3iN9k8uvm4WrgdlOigOH8D,51,"['australian dance', 'progressive electro house']",If You're Hearing This,45,0.71,0.563,7,-8.004,1,0.0403,0.125,0.0,0.196,0.427,101.931,audio_features,1aJ1xeEQ1ivKGnTeuYolJk,https://api.spotify.com/v1/tracks/1aJ1xeEQ1ivKGnTeuYolJk,https://api.spotify.com/v1/audio-analysis/1aJ1xeEQ1ivKGnTeuYolJk,173925,4,Motivate
232,5xiAkbnx5yEIF3o2GG3ako,Reunion (Free Fire 4th Anniversary Theme Song),Dimitri Vegas & Like Mike,73jBynjsVtofjRpdpRAJGk,68,"['belgian dance', 'belgian edm', 'big room', 'dutch house', 'edm', 'electro house', 'pop dance', 'progressive electro house']",Reunion (Free Fire 4th Anniversary Theme Song) (with Alok & Zafrir),41,0.537,0.91,1,-5.253,0,0.0817,0.000782,1.03e-05,0.102,0.251,128.049,audio_features,5xiAkbnx5yEIF3o2GG3ako,https://api.spotify.com/v1/tracks/5xiAkbnx5yEIF3o2GG3ako,https://api.spotify.com/v1/audio-analysis/5xiAkbnx5yEIF3o2GG3ako,158000,4,Motivate
233,1qRgEKIeSrMcS62Ji4g8VT,Sad Boy (feat. Ava Max & Kylie Cantrall),R3HAB,6cEuCEZu7PAE9ZSzLLc2oQ,75,"['dutch house', 'edm', 'electro house', 'pop dance', 'progressive electro house', 'slap house']",Sad Boy (feat. Ava Max & Kylie Cantrall),58,0.717,0.692,1,-5.971,0,0.0723,0.0675,0.0,0.088,0.524,102.996,audio_features,1qRgEKIeSrMcS62Ji4g8VT,https://api.spotify.com/v1/tracks/1qRgEKIeSrMcS62Ji4g8VT,https://api.spotify.com/v1/audio-analysis/1qRgEKIeSrMcS62Ji4g8VT,141204,4,Motivate
234,6AE2DNuS40qbbVqgUAisMA,Love Under Pressure,James Blunt,7KMqksf0UMdyA0UCf4R3ux,70,['neo mellow'],Love Under Pressure,41,0.613,0.754,5,-6.051,0,0.0348,0.00612,0.0,0.129,0.703,110.017,audio_features,6AE2DNuS40qbbVqgUAisMA,https://api.spotify.com/v1/tracks/6AE2DNuS40qbbVqgUAisMA,https://api.spotify.com/v1/audio-analysis/6AE2DNuS40qbbVqgUAisMA,165034,4,Motivate
235,75MNhvTCCKsST3YqqUiU9r,Shivers,Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,88,"['pop', 'singer-songwriter pop', 'uk pop']",Shivers,43,0.788,0.859,2,-2.724,1,0.0856,0.281,0.0,0.0424,0.822,141.02,audio_features,75MNhvTCCKsST3YqqUiU9r,https://api.spotify.com/v1/tracks/75MNhvTCCKsST3YqqUiU9r,https://api.spotify.com/v1/audio-analysis/75MNhvTCCKsST3YqqUiU9r,207853,4,Motivate
236,772P52FD84Cc3TzgiaBLL2,The Riddle (feat. Lateshift) - Robbie Mendez Club Mix,Sam Feldt,20gsENnposVs2I4rQ5kvrf,69,"['edm', 'pop dance', 'tropical house']",The Riddle (feat. Lateshift) [Robbie Mendez Club Mix],24,0.297,0.939,1,-4.59,0,0.0864,0.00615,0.000162,0.334,0.214,126.067,audio_features,772P52FD84Cc3TzgiaBLL2,https://api.spotify.com/v1/tracks/772P52FD84Cc3TzgiaBLL2,https://api.spotify.com/v1/audio-analysis/772P52FD84Cc3TzgiaBLL2,182857,4,Motivate
237,6tvDAC8atHIjyLgvOEK1fK,Monday,Imagine Dragons,53XhwfbYqKCa1cC15pYq2q,86,"['modern rock', 'pop', 'rock']",Mercury - Act 1,0,0.803,0.649,6,-5.842,1,0.219,0.127,6.49e-05,0.0894,0.797,90.006,audio_features,6tvDAC8atHIjyLgvOEK1fK,https://api.spotify.com/v1/tracks/6tvDAC8atHIjyLgvOEK1fK,https://api.spotify.com/v1/audio-analysis/6tvDAC8atHIjyLgvOEK1fK,187896,4,Motivate
238,6y6xhAgZjvxy5kR5rigpY3,Chasing Stars (feat. James Bay),Alesso,4AVFqumd2ogHFlRbKIjp1t,73,"['dance pop', 'edm', 'pop', 'pop dance', 'progressive electro house']",Chasing Stars (feat. James Bay),64,0.594,0.64,10,-6.865,1,0.033,0.0169,0.0,0.135,0.492,92.871,audio_features,6y6xhAgZjvxy5kR5rigpY3,https://api.spotify.com/v1/tracks/6y6xhAgZjvxy5kR5rigpY3,https://api.spotify.com/v1/audio-analysis/6y6xhAgZjvxy5kR5rigpY3,170457,4,Motivate
239,1yVOxqVBwDemwSi7nWS74H,Dear Mama,Solli,1BAJrSVHkAJmMX5eYYgmFN,27,[],Dear Mama,46,0.688,0.769,7,-5.951,1,0.0427,0.0374,2.13e-05,0.0711,0.271,109.983,audio_features,1yVOxqVBwDemwSi7nWS74H,https://api.spotify.com/v1/tracks/1yVOxqVBwDemwSi7nWS74H,https://api.spotify.com/v1/audio-analysis/1yVOxqVBwDemwSi7nWS74H,174545,4,Motivate
240,1IM8iyZ8qP6UEPYKbHYJT5,Where the Wind Blows,Zach Berkman,6xbrnDxD4saadNP0lcoNOC,29,['indiecoustica'],One Day,44,0.656,0.733,9,-6.736,1,0.0382,0.281,0.0,0.127,0.612,103.93,audio_features,1IM8iyZ8qP6UEPYKbHYJT5,https://api.spotify.com/v1/tracks/1IM8iyZ8qP6UEPYKbHYJT5,https://api.spotify.com/v1/audio-analysis/1IM8iyZ8qP6UEPYKbHYJT5,167199,4,Motivate
241,2dNd2SIsf2G9yZJKUvk8jZ,Dragon (feat. Skybourne),Built By Titan,0LmXoyW6K4zJ48lCRq7w3h,37,['cedm'],Dragon (feat. Skybourne),47,0.504,0.826,10,-3.105,1,0.0816,0.217,0.000359,0.0899,0.348,104.498,audio_features,2dNd2SIsf2G9yZJKUvk8jZ,https://api.spotify.com/v1/tracks/2dNd2SIsf2G9yZJKUvk8jZ,https://api.spotify.com/v1/audio-analysis/2dNd2SIsf2G9yZJKUvk8jZ,254247,4,Motivate
242,3Fa4VIrk956ZRWSR43gjRd,Dear Future Me,Little King,00mcxTiqpK3sIKC1DXftKW,14,[],So This Is How Things Are Now,33,0.647,0.591,5,-6.605,1,0.026,0.255,0.00629,0.118,0.754,91.554,audio_features,3Fa4VIrk956ZRWSR43gjRd,https://api.spotify.com/v1/tracks/3Fa4VIrk956ZRWSR43gjRd,https://api.spotify.com/v1/audio-analysis/3Fa4VIrk956ZRWSR43gjRd,240651,4,Motivate
243,6wefD5q8rXOg3xHTUZjyio,Up Till Dawn (On The Move),Lucas & Steve,5wwneIFdawNgQ7GvKK29Z3,60,"['dutch house', 'edm', 'electro house', 'pop dance', 'progressive electro house']",Up Till Dawn (On The Move),49,0.639,0.726,6,-5.254,1,0.0657,0.222,0.0,0.108,0.279,117.874,audio_features,6wefD5q8rXOg3xHTUZjyio,https://api.spotify.com/v1/tracks/6wefD5q8rXOg3xHTUZjyio,https://api.spotify.com/v1/audio-analysis/6wefD5q8rXOg3xHTUZjyio,186405,4,Motivate
244,2R8pXE4O7rCPlFX8gcnZq4,Knock Me Down,Youngblood Hawke,6VXZCpbkwm0W0aPjQR1t4K,41,"['la indie', 'shimmer pop']",Edge of the World,46,0.702,0.898,10,-3.714,1,0.0338,0.00519,1.9e-05,0.483,0.8,115.031,audio_features,2R8pXE4O7rCPlFX8gcnZq4,https://api.spotify.com/v1/tracks/2R8pXE4O7rCPlFX8gcnZq4,https://api.spotify.com/v1/audio-analysis/2R8pXE4O7rCPlFX8gcnZq4,185647,4,Motivate
245,45vNhbjlX9ouXuKZAis59H,Your Love Could Start a War,The Unlikely Candidates,4hwJwkgsufeilLXS1ZfJqq,49,"['fort worth indie', 'modern alternative rock', 'pov: indie']",Bed of Liars,48,0.505,0.906,4,-1.593,0,0.0733,0.0233,0.000992,0.353,0.485,120.063,audio_features,45vNhbjlX9ouXuKZAis59H,https://api.spotify.com/v1/tracks/45vNhbjlX9ouXuKZAis59H,https://api.spotify.com/v1/audio-analysis/45vNhbjlX9ouXuKZAis59H,214105,4,Motivate
246,1AusH7aS6Q4NGXixVzamF6,Undefeatable,Young Rising Sons,6ZUjdwG0NvY6MT7vvmluhV,46,"['folk-pop', 'hopebeat']",Undefeatable,20,0.439,0.676,1,-3.686,1,0.031,0.331,0.0,0.353,0.461,158.698,audio_features,1AusH7aS6Q4NGXixVzamF6,https://api.spotify.com/v1/tracks/1AusH7aS6Q4NGXixVzamF6,https://api.spotify.com/v1/audio-analysis/1AusH7aS6Q4NGXixVzamF6,207827,4,Motivate
247,1Mv7HwaNK9PDmsgZEJBXww,Babylon,Half the Animal,6oHY2GHcrGTZmLZxt2xswT,22,[],Babylon,26,0.62,0.649,4,-6.906,0,0.0567,0.0256,0.0,0.271,0.245,120.033,audio_features,1Mv7HwaNK9PDmsgZEJBXww,https://api.spotify.com/v1/tracks/1Mv7HwaNK9PDmsgZEJBXww,https://api.spotify.com/v1/audio-analysis/1Mv7HwaNK9PDmsgZEJBXww,226513,4,Motivate
248,68phaCoodfJQw0GukQRna5,Mars,Travis Van Hoff,52awQ4QP4DjuuzovVqW4aM,19,['utah indie'],Alive,24,0.54,0.657,7,-5.746,1,0.0527,0.000514,5.09e-06,0.31,0.178,89.994,audio_features,68phaCoodfJQw0GukQRna5,https://api.spotify.com/v1/tracks/68phaCoodfJQw0GukQRna5,https://api.spotify.com/v1/audio-analysis/68phaCoodfJQw0GukQRna5,218040,4,Motivate
249,296TKunfRnpbT65BjC4LPi,Hurt Like Hell,The Heydaze,5UWH3rIlO4qbXk6PMFZEbP,35,['hopebeat'],Hurt Like Hell,34,0.598,0.791,2,-4.903,1,0.0643,0.00224,1.22e-05,0.11,0.271,98.055,audio_features,296TKunfRnpbT65BjC4LPi,https://api.spotify.com/v1/tracks/296TKunfRnpbT65BjC4LPi,https://api.spotify.com/v1/audio-analysis/296TKunfRnpbT65BjC4LPi,197955,4,Motivate
250,6Ts5nCeoV2lddorNrTO71a,The Greener Side,Plaid Brixx,5JYQI1fwgsH8xtocgYCApE,15,[],The Greener Side,23,0.785,0.786,2,-4.891,1,0.0506,0.319,0.00107,0.143,0.585,120.002,audio_features,6Ts5nCeoV2lddorNrTO71a,https://api.spotify.com/v1/tracks/6Ts5nCeoV2lddorNrTO71a,https://api.spotify.com/v1/audio-analysis/6Ts5nCeoV2lddorNrTO71a,253587,4,Motivate
251,2tRoEQyJvsXqpucRYVlCKQ,Rhythm in the Stars,Liteyears,02JcGUwsRP5xgPDdWMxCW0,13,[],Rhythm in the Stars,33,0.693,0.899,9,-5.162,1,0.0368,0.0321,0.0,0.0614,0.805,127.031,audio_features,2tRoEQyJvsXqpucRYVlCKQ,https://api.spotify.com/v1/tracks/2tRoEQyJvsXqpucRYVlCKQ,https://api.spotify.com/v1/audio-analysis/2tRoEQyJvsXqpucRYVlCKQ,195938,4,Motivate
252,15BsrefgYpMgu1ZCIr8EJw,Painkiller,DREAMERS,1FgsVeOhRYuSw2ghkIXV0A,51,"['modern alternative rock', 'modern rock', 'pov: indie']",This Album Does Not Exist,51,0.398,0.92,2,-3.267,0,0.0491,0.00311,0.000531,0.108,0.226,200.131,audio_features,15BsrefgYpMgu1ZCIr8EJw,https://api.spotify.com/v1/tracks/15BsrefgYpMgu1ZCIr8EJw,https://api.spotify.com/v1/audio-analysis/15BsrefgYpMgu1ZCIr8EJw,202627,4,Motivate
253,3lDEK0KYOFZNjuLpVzxP0b,Helium,Mikey Wax,2Uk1SfxshYKxVMmtGqFtzo,32,[],Helium,42,0.634,0.818,7,-5.411,1,0.0432,0.00264,0.0,0.639,0.708,128.009,audio_features,3lDEK0KYOFZNjuLpVzxP0b,https://api.spotify.com/v1/tracks/3lDEK0KYOFZNjuLpVzxP0b,https://api.spotify.com/v1/audio-analysis/3lDEK0KYOFZNjuLpVzxP0b,191659,4,Motivate
254,7IhXIYTj3JnqoyXWut3jFF,Fire Alarm,Castlecomer,7tnWJfXaJmFO6vv5WFN2K0,35,"['hopebeat', 'indie rockism', 'modern alternative rock']",Castlecomer,48,0.513,0.924,9,-4.574,1,0.0503,0.000151,0.0203,0.303,0.52,145.01,audio_features,7IhXIYTj3JnqoyXWut3jFF,https://api.spotify.com/v1/tracks/7IhXIYTj3JnqoyXWut3jFF,https://api.spotify.com/v1/audio-analysis/7IhXIYTj3JnqoyXWut3jFF,237453,4,Motivate
255,7nzYP2Eznmu83TFdB7wDE9,If I Could Be Like You,Castlecomer,7tnWJfXaJmFO6vv5WFN2K0,35,"['hopebeat', 'indie rockism', 'modern alternative rock']",Castlecomer,47,0.689,0.776,9,-6.221,0,0.04,0.0591,8.64e-06,0.0629,0.734,129.977,audio_features,7nzYP2Eznmu83TFdB7wDE9,https://api.spotify.com/v1/tracks/7nzYP2Eznmu83TFdB7wDE9,https://api.spotify.com/v1/audio-analysis/7nzYP2Eznmu83TFdB7wDE9,166920,4,Motivate
256,6EvmuaTXilzz4a3nmeBAlo,Wave,Roseburg,6aYFM3YVoyI9q7DuTRY9nY,28,[],Righteous Punk,42,0.562,0.862,11,-3.895,0,0.0513,0.0104,0.0,0.0624,0.835,75.096,audio_features,6EvmuaTXilzz4a3nmeBAlo,https://api.spotify.com/v1/tracks/6EvmuaTXilzz4a3nmeBAlo,https://api.spotify.com/v1/audio-analysis/6EvmuaTXilzz4a3nmeBAlo,186129,4,Motivate
257,0RlXTPB45QFzwniFiRp0Dw,Wake Me Up,Foreign Air,5ApQnMT6oR8eLguf24xb9S,51,"['charlotte nc indie', 'indie poptimism', 'modern alternative rock']",Wake Me Up,1,0.229,0.915,10,-4.939,0,0.0762,0.0103,0.471,0.104,0.305,177.989,audio_features,0RlXTPB45QFzwniFiRp0Dw,https://api.spotify.com/v1/tracks/0RlXTPB45QFzwniFiRp0Dw,https://api.spotify.com/v1/audio-analysis/0RlXTPB45QFzwniFiRp0Dw,222760,3,Motivate
258,5w6B0sAH7XauCvMOAtplQj,Fire,Barns Courtney,5tFRohaO5yEsuJxmMnlCO9,61,['modern alternative rock'],The Attractions Of Youth,68,0.548,0.64,10,-6.285,0,0.0306,0.21,0.000328,0.08,0.392,108.326,audio_features,5w6B0sAH7XauCvMOAtplQj,https://api.spotify.com/v1/tracks/5w6B0sAH7XauCvMOAtplQj,https://api.spotify.com/v1/audio-analysis/5w6B0sAH7XauCvMOAtplQj,197520,4,Motivate
259,2OEck5mctN1m4AweKdlFNZ,West Coast,Scott & Brendo,7hUrqXCHL05LOcNvHozEsD,23,[],West Coast,30,0.574,0.832,0,-10.823,1,0.0453,0.152,0.0485,0.0883,0.417,74.99,audio_features,2OEck5mctN1m4AweKdlFNZ,https://api.spotify.com/v1/tracks/2OEck5mctN1m4AweKdlFNZ,https://api.spotify.com/v1/audio-analysis/2OEck5mctN1m4AweKdlFNZ,233475,4,Motivate
260,41cxe6eOzzQS6odQk6fNdp,GREAT NIGHT (feat. Shovels & Rope),NEEDTOBREATHE,610EjgFatGvVPtib97jQ8G,63,"['ccm', 'christian alternative rock', 'christian indie', 'christian music', 'folk-pop']",H A R D L O V E,53,0.453,0.914,1,-3.445,1,0.0825,0.0018,0.0,0.349,0.504,129.841,audio_features,41cxe6eOzzQS6odQk6fNdp,https://api.spotify.com/v1/tracks/41cxe6eOzzQS6odQk6fNdp,https://api.spotify.com/v1/audio-analysis/41cxe6eOzzQS6odQk6fNdp,175680,4,Motivate
261,38tGRxFP5NkWbtOWsXbQ0L,Old Guitar,BUNT.,2CpLIMBoE2ZzyY3ZBCRZ7j,62,['stutter house'],Old Guitar,0,0.486,0.854,0,-4.859,1,0.0569,0.0739,1.07e-05,0.358,0.469,123.942,audio_features,38tGRxFP5NkWbtOWsXbQ0L,https://api.spotify.com/v1/tracks/38tGRxFP5NkWbtOWsXbQ0L,https://api.spotify.com/v1/audio-analysis/38tGRxFP5NkWbtOWsXbQ0L,208548,4,Motivate
262,7i9SkByhWHowrcp77JH6Bo,Check It Out,Oh The Larceny,3p5nfUyEYsxx8izMCym07n,54,"['bossbeat', 'rebel blues']",Oh the Larceny,0,0.645,0.944,5,-3.516,0,0.0853,0.016,0.00136,0.313,0.709,120.026,audio_features,7i9SkByhWHowrcp77JH6Bo,https://api.spotify.com/v1/tracks/7i9SkByhWHowrcp77JH6Bo,https://api.spotify.com/v1/audio-analysis/7i9SkByhWHowrcp77JH6Bo,161500,4,Motivate
263,4cKTN2oKAnD8WmCiWr9GaZ,Larger Than Life (feat. Benji Jackson),Pinkzebra,0Y6fdmmXoDyXe5CRAkrLD6,33,[],Larger Than Life (feat. Benji Jackson),50,0.604,0.802,6,-5.212,0,0.0311,0.0234,0.0,0.102,0.686,98.481,audio_features,4cKTN2oKAnD8WmCiWr9GaZ,https://api.spotify.com/v1/tracks/4cKTN2oKAnD8WmCiWr9GaZ,https://api.spotify.com/v1/audio-analysis/4cKTN2oKAnD8WmCiWr9GaZ,209848,4,Motivate
264,4y0wgwic6vFqUBN6Y1mkDR,California Dreamin',Yann Muller,41HOzTOe9JNerhym1HWxti,58,['tropical house'],California Dreamin',61,0.73,0.807,1,-5.942,0,0.0283,0.00339,0.0004,0.128,0.688,117.974,audio_features,4y0wgwic6vFqUBN6Y1mkDR,https://api.spotify.com/v1/tracks/4y0wgwic6vFqUBN6Y1mkDR,https://api.spotify.com/v1/audio-analysis/4y0wgwic6vFqUBN6Y1mkDR,245085,4,Motivate
265,4GSDkZt7GcmzBWmsMcpaVO,Dancing In The Moonlight (feat. NEIMY),Jubël,4FcZfItjVIsfO9TynErl7X,62,['swedish pop'],Dancing In The Moonlight (feat. NEIMY),78,0.659,0.615,11,-5.865,0,0.0644,0.27,0.0,0.187,0.193,119.843,audio_features,4GSDkZt7GcmzBWmsMcpaVO,https://api.spotify.com/v1/tracks/4GSDkZt7GcmzBWmsMcpaVO,https://api.spotify.com/v1/audio-analysis/4GSDkZt7GcmzBWmsMcpaVO,164010,4,Motivate
266,3TLzNuGRtUjv7uljs9axY6,Ain't No Sunshine,Max Oazo,5uNCgXcFgj0OyipmIk8ZUi,49,[],Ain't No Sunshine,55,0.837,0.616,10,-7.003,0,0.0417,0.0831,0.0108,0.0962,0.604,117.966,audio_features,3TLzNuGRtUjv7uljs9axY6,https://api.spotify.com/v1/tracks/3TLzNuGRtUjv7uljs9axY6,https://api.spotify.com/v1/audio-analysis/3TLzNuGRtUjv7uljs9axY6,197288,4,Motivate
267,105WfhdftHIl3ejERdtGds,Please Don't Go,SRTW,7vHAcPVlEDksRsCfkez2CD,63,"['chill house', 'pop edm']",Please Don't Go,44,0.782,0.53,4,-8.349,1,0.0561,0.367,0.0266,0.115,0.544,119.962,audio_features,105WfhdftHIl3ejERdtGds,https://api.spotify.com/v1/tracks/105WfhdftHIl3ejERdtGds,https://api.spotify.com/v1/audio-analysis/105WfhdftHIl3ejERdtGds,180255,4,Motivate
268,68phaCoodfJQw0GukQRna5,Mars,Travis Van Hoff,52awQ4QP4DjuuzovVqW4aM,19,['utah indie'],Alive,24,0.54,0.657,7,-5.746,1,0.0527,0.000514,5.09e-06,0.31,0.178,89.994,audio_features,68phaCoodfJQw0GukQRna5,https://api.spotify.com/v1/tracks/68phaCoodfJQw0GukQRna5,https://api.spotify.com/v1/audio-analysis/68phaCoodfJQw0GukQRna5,218040,4,Motivate
269,2yf0hxY3EazN3G246fVeaP,Climb Higher,Pinkzebra,0Y6fdmmXoDyXe5CRAkrLD6,33,[],Climb Higher,39,0.539,0.781,5,-7.915,1,0.0291,0.073,0.000167,0.0596,0.568,142.017,audio_features,2yf0hxY3EazN3G246fVeaP,https://api.spotify.com/v1/tracks/2yf0hxY3EazN3G246fVeaP,https://api.spotify.com/v1/audio-analysis/2yf0hxY3EazN3G246fVeaP,201972,4,Motivate
270,7dfJGeGLIJ6BjcSR2AfgTJ,Rest My Bones,The Northern Empty,3E4Q0BTixT7AULI4tiwDlw,19,['indiecoustica'],Rest My Bones,37,0.576,0.695,5,-5.781,1,0.0352,0.114,1.02e-06,0.101,0.478,119.903,audio_features,7dfJGeGLIJ6BjcSR2AfgTJ,https://api.spotify.com/v1/tracks/7dfJGeGLIJ6BjcSR2AfgTJ,https://api.spotify.com/v1/audio-analysis/7dfJGeGLIJ6BjcSR2AfgTJ,217912,4,Motivate
271,31RHvzFcdLFyPKKYBXeBzq,Bad Ideas - Club Mix,Alle Farben,61ipISvUVa5LkJlKZnm3Oo,64,"['deep euro house', 'german dance']",Bad Ideas (Remixes),30,0.861,0.659,0,-7.635,1,0.0422,0.000953,0.182,0.044,0.935,120.006,audio_features,31RHvzFcdLFyPKKYBXeBzq,https://api.spotify.com/v1/tracks/31RHvzFcdLFyPKKYBXeBzq,https://api.spotify.com/v1/audio-analysis/31RHvzFcdLFyPKKYBXeBzq,282653,4,Motivate
272,5H8R0llXeLDKXol9LHK1uD,Who Do You Love,Tufts Beelzebubs,4VsNVAxuPxZrJMWE2Tprtq,32,"['a cappella', 'college a cappella']",Reboot,41,0.707,0.549,1,-6.996,1,0.0383,0.109,0.0,0.0648,0.531,106.967,audio_features,5H8R0llXeLDKXol9LHK1uD,https://api.spotify.com/v1/tracks/5H8R0llXeLDKXol9LHK1uD,https://api.spotify.com/v1/audio-analysis/5H8R0llXeLDKXol9LHK1uD,232292,4,Motivate
273,4DZghpw50ZnO3ckfDuNkft,New Religion,The Heydaze,5UWH3rIlO4qbXk6PMFZEbP,35,['hopebeat'],New Religion,55,0.537,0.863,7,-4.46,1,0.0446,0.00201,0.0,0.201,0.484,97.02,audio_features,4DZghpw50ZnO3ckfDuNkft,https://api.spotify.com/v1/tracks/4DZghpw50ZnO3ckfDuNkft,https://api.spotify.com/v1/audio-analysis/4DZghpw50ZnO3ckfDuNkft,203587,4,Motivate
274,70Pp97qc7tP8T0cuTiPX5G,California,Silent Pilot,1ZsgMvmtcUz5c8gEmDV7Yp,21,[],California,42,0.712,0.686,6,-4.199,1,0.0672,0.0311,0.0,0.0959,0.596,95.058,audio_features,70Pp97qc7tP8T0cuTiPX5G,https://api.spotify.com/v1/tracks/70Pp97qc7tP8T0cuTiPX5G,https://api.spotify.com/v1/audio-analysis/70Pp97qc7tP8T0cuTiPX5G,220105,4,Motivate
275,0hxy93CbIX7Hd5WXaVjx5R,Street Fight,Smallpools,4iiQabGKtS2RtTKpVkrVTw,49,"['hopebeat', 'indie poptimism', 'la indie', 'la pop', 'metropopolis', 'modern alternative rock', 'modern rock']",LOVETAP!,46,0.556,0.916,0,-5.143,1,0.0398,8.95e-05,0.00341,0.347,0.473,116.065,audio_features,0hxy93CbIX7Hd5WXaVjx5R,https://api.spotify.com/v1/tracks/0hxy93CbIX7Hd5WXaVjx5R,https://api.spotify.com/v1/audio-analysis/0hxy93CbIX7Hd5WXaVjx5R,203453,4,Motivate
276,2XU0oxnq2qxCpomAAuJY8K,Dance Monkey,Tones And I,2NjfBq1NflQcKSeiDooVjY,68,['australian pop'],Dance Monkey (Stripped Back) / Dance Monkey,78,0.824,0.588,6,-6.4,0,0.0924,0.692,0.000104,0.149,0.513,98.027,audio_features,2XU0oxnq2qxCpomAAuJY8K,https://api.spotify.com/v1/tracks/2XU0oxnq2qxCpomAAuJY8K,https://api.spotify.com/v1/audio-analysis/2XU0oxnq2qxCpomAAuJY8K,209438,4,Motivate
277,25lrlvqhBed81hejnUIP5P,Preacher Man,THE DRIVER ERA,5bmqhxWk9SEFDGIzWpSjVJ,55,['modern alternative rock'],Preacher Man,44,0.689,0.947,1,-3.926,1,0.0897,0.00209,0.0,0.228,0.393,119.993,audio_features,25lrlvqhBed81hejnUIP5P,https://api.spotify.com/v1/tracks/25lrlvqhBed81hejnUIP5P,https://api.spotify.com/v1/audio-analysis/25lrlvqhBed81hejnUIP5P,219390,4,Motivate
278,0eu4C55hL6x29mmeAjytzC,Life Goes On,Oliver Tree,6TLwD7HPWuiOzvXEa3oCNe,73,['alternative hip hop'],"Ugly is Beautiful: Shorter, Thicker & Uglier (Deluxe)",78,0.7,0.49,0,-5.187,1,0.076,0.186,0.0,0.117,0.569,79.982,audio_features,0eu4C55hL6x29mmeAjytzC,https://api.spotify.com/v1/tracks/0eu4C55hL6x29mmeAjytzC,https://api.spotify.com/v1/audio-analysis/0eu4C55hL6x29mmeAjytzC,161803,4,Motivate
279,7Gwx8Ry5me7Mpd2oRQyikF,Life Goes On - Alok Remix,Oliver Tree,6TLwD7HPWuiOzvXEa3oCNe,73,['alternative hip hop'],Life Goes On (Alok Remix),52,0.713,0.781,0,-6.418,1,0.0766,0.157,4.35e-05,0.277,0.441,102.016,audio_features,7Gwx8Ry5me7Mpd2oRQyikF,https://api.spotify.com/v1/tracks/7Gwx8Ry5me7Mpd2oRQyikF,https://api.spotify.com/v1/audio-analysis/7Gwx8Ry5me7Mpd2oRQyikF,157647,4,Motivate
