,uris,names,artist_names,artist_uris,artist_pop,artist_genres,albums,track_pop,danceability,energy,keys,loudness,modes,speechiness,acousticness,instrumentalness,liveness,valences,tempos,types,ids,track_hrefs,analysis_urls,durations_ms,time_signatures,playlist_name
4352,5SjrCoaMIUauMrOZG2CUnq,iMpumelelo,Sam Deep,46R9PUVbIOMjSUtMsQZbQq,49,['amapiano'],iMpumelelo,58,0.828,0.536,11,-13.356,0,0.0526,0.0113,0.152,0.0492,0.319,112.019,audio_features,5SjrCoaMIUauMrOZG2CUnq,https://api.spotify.com/v1/tracks/5SjrCoaMIUauMrOZG2CUnq,https://api.spotify.com/v1/audio-analysis/5SjrCoaMIUauMrOZG2CUnq,378265,4,Hot Hits South Africa
4353,0Yx0dpXq9K6vIkRWxPvKWI,Hamba Wena,Dr Dope,511VpiGCdzuECpteBjWKuT,34,[],Hamba Wena,54,0.361,0.386,11,-13.42,1,0.048,0.0473,0.269,0.131,0.383,162.766,audio_features,0Yx0dpXq9K6vIkRWxPvKWI,https://api.spotify.com/v1/tracks/0Yx0dpXq9K6vIkRWxPvKWI,https://api.spotify.com/v1/audio-analysis/0Yx0dpXq9K6vIkRWxPvKWI,308031,5,Hot Hits South Africa
4354,35P4NcObu5fVLjKa0OBX5r,Dubula,Harrycane,6umjXXP7Q8i4he6WALLuOf,40,[],Dubula,57,0.792,0.485,8,-10.135,1,0.0672,0.000642,0.839,0.0644,0.444,111.996,audio_features,35P4NcObu5fVLjKa0OBX5r,https://api.spotify.com/v1/tracks/35P4NcObu5fVLjKa0OBX5r,https://api.spotify.com/v1/audio-analysis/35P4NcObu5fVLjKa0OBX5r,306367,4,Hot Hits South Africa
4355,3m3HaFgD2knHOviqKFnZ6s,Thatha (feat. Daliwonga),K.O,3ilw3NJXRWd153LIBsme1z,44,"['kasi rap', 'south african hip hop', 'south african trap']",Thatha (feat. Daliwonga),50,0.52,0.581,1,-9.086,0,0.361,0.191,0.0,0.127,0.383,187.877,audio_features,3m3HaFgD2knHOviqKFnZ6s,https://api.spotify.com/v1/tracks/3m3HaFgD2knHOviqKFnZ6s,https://api.spotify.com/v1/audio-analysis/3m3HaFgD2knHOviqKFnZ6s,222347,4,Made In South Africa
4356,3WfwcQAHFWsrF8LnPz1QgJ,Masithandane,Amanda Black,4tyWwKFEbho8Vh4qczqbIo,40,"['afro soul', 'south african pop']",From My Soil To Yours,3,0.741,0.611,1,-8.266,1,0.0327,0.137,8.73e-05,0.0771,0.197,96.038,audio_features,3WfwcQAHFWsrF8LnPz1QgJ,https://api.spotify.com/v1/tracks/3WfwcQAHFWsrF8LnPz1QgJ,https://api.spotify.com/v1/audio-analysis/3WfwcQAHFWsrF8LnPz1QgJ,186250,4,Made In South Africa
4357,2moWw0WSvfyZ7bXe1JOtx6,Qhawe lam,Zuko SA,0LHMSltleAi3zHyRU8gYSt,27,[],No one is safe,46,0.654,0.314,7,-11.675,1,0.113,0.43,7.07e-06,0.106,0.182,80.014,audio_features,2moWw0WSvfyZ7bXe1JOtx6,https://api.spotify.com/v1/tracks/2moWw0WSvfyZ7bXe1JOtx6,https://api.spotify.com/v1/audio-analysis/2moWw0WSvfyZ7bXe1JOtx6,264939,4,Made In South Africa
4358,65ssk0NCbNtYDYgF86Tc65,Imimoya,Nathi,1YS0HL7FXRhO4x9XaBuato,41,"['afro soul', 'kwaito', 'south african pop']",Usiba Lwe Gazi,53,0.451,0.47,1,-8.353,0,0.0689,0.394,0.0,0.125,0.297,81.234,audio_features,65ssk0NCbNtYDYgF86Tc65,https://api.spotify.com/v1/tracks/65ssk0NCbNtYDYgF86Tc65,https://api.spotify.com/v1/audio-analysis/65ssk0NCbNtYDYgF86Tc65,238720,4,Made In South Africa
4359,7ikOr0lhauHZz0xBqcBqMv,Izintuthwane,Nonka,7owh85VxGfhYd41wHZ9nZA,26,[],Music From & Inspired By Shaka iLembe (Original Soundtrack),46,0.695,0.368,2,-9.637,1,0.0291,0.0661,0.0,0.136,0.685,141.906,audio_features,7ikOr0lhauHZz0xBqcBqMv,https://api.spotify.com/v1/tracks/7ikOr0lhauHZz0xBqcBqMv,https://api.spotify.com/v1/audio-analysis/7ikOr0lhauHZz0xBqcBqMv,154000,4,Made In South Africa
4360,5UwtI4FsIbqq9dP2Z8WNLi,KUYALUNGA,Mthandazo Gatya,3jxs3XKuz7KUmjBMN5Yees,30,['afro soul'],KUYALUNGA,37,0.679,0.709,4,-9.047,0,0.0328,0.0161,0.0143,0.116,0.173,114.982,audio_features,5UwtI4FsIbqq9dP2Z8WNLi,https://api.spotify.com/v1/tracks/5UwtI4FsIbqq9dP2Z8WNLi,https://api.spotify.com/v1/audio-analysis/5UwtI4FsIbqq9dP2Z8WNLi,238174,4,Made In South Africa
4361,1xL5DE9xNucOz9K2t7Q7IH,Inkumbulo,Loki.,3f9z8pU96fneXqFTsD9FjD,23,[],Inkumbulo,38,0.763,0.688,1,-6.401,0,0.0748,0.171,5.25e-05,0.101,0.603,95.95,audio_features,1xL5DE9xNucOz9K2t7Q7IH,https://api.spotify.com/v1/tracks/1xL5DE9xNucOz9K2t7Q7IH,https://api.spotify.com/v1/audio-analysis/1xL5DE9xNucOz9K2t7Q7IH,220042,4,Made In South Africa
4362,5T9CAx0lK25jCTj7LRAjHL,Free,Darkie Fiction,4cdFNn4RtIOX2pIS3Ye3Vg,17,['south african alternative'],Free,36,0.629,0.449,1,-11.332,1,0.0612,0.0113,0.000272,0.131,0.522,99.837,audio_features,5T9CAx0lK25jCTj7LRAjHL,https://api.spotify.com/v1/tracks/5T9CAx0lK25jCTj7LRAjHL,https://api.spotify.com/v1/audio-analysis/5T9CAx0lK25jCTj7LRAjHL,127800,4,Made In South Africa
4363,6X4fod67yqrMEpdwGmJgfU,Impilo (feat. 031 Choppa),Phila Dlozi,6Gvhwr7PyROJRjb54EY71v,27,[],Impilo (feat. 031 Choppa),35,0.731,0.453,9,-10.217,1,0.0472,0.0807,3.98e-05,0.0881,0.263,125.195,audio_features,6X4fod67yqrMEpdwGmJgfU,https://api.spotify.com/v1/tracks/6X4fod67yqrMEpdwGmJgfU,https://api.spotify.com/v1/audio-analysis/6X4fod67yqrMEpdwGmJgfU,257101,5,Made In South Africa
4364,3oyrlumXA15HTQQ3dwBGVe,Njalo,Mduduzi Ncube,5jvlsVxfcbRVuHJ2Uv8WOh,42,['afro soul'],Njalo,46,0.627,0.559,9,-7.527,1,0.0433,0.696,1.28e-06,0.0892,0.397,80.977,audio_features,3oyrlumXA15HTQQ3dwBGVe,https://api.spotify.com/v1/tracks/3oyrlumXA15HTQQ3dwBGVe,https://api.spotify.com/v1/audio-analysis/3oyrlumXA15HTQQ3dwBGVe,254936,4,Made In South Africa
4365,6jWoYTUJvady3HWMmz9Eb3,Love Is For Mahala,Amanda Black,4tyWwKFEbho8Vh4qczqbIo,40,"['afro soul', 'south african pop']",Love Is For Mahala,37,0.658,0.585,0,-7.347,1,0.0332,0.607,4.26e-06,0.115,0.745,139.422,audio_features,6jWoYTUJvady3HWMmz9Eb3,https://api.spotify.com/v1/tracks/6jWoYTUJvady3HWMmz9Eb3,https://api.spotify.com/v1/audio-analysis/6jWoYTUJvady3HWMmz9Eb3,185806,3,Made In South Africa
4366,5126E37MXDlVwL3GNsFE81,Kuyabongwa,ChubbyCheeks,2jMiIQfoS53BBQstybElVW,30,[],Kuyabongwa,52,0.52,0.172,0,-15.776,1,0.027,0.572,9.14e-06,0.106,0.118,99.954,audio_features,5126E37MXDlVwL3GNsFE81,https://api.spotify.com/v1/tracks/5126E37MXDlVwL3GNsFE81,https://api.spotify.com/v1/audio-analysis/5126E37MXDlVwL3GNsFE81,214042,4,Made In South Africa
4367,5IE6y5Vqx6bjSws7ZhuCUe,Soze Ndixole,Vusi Nova,0EdZov8Gv5SHN4IVF3b4m8,39,"['afro soul', 'south african pop']",Soze Ndixole,45,0.639,0.495,11,-12.126,1,0.0751,0.574,0.0,0.211,0.653,109.975,audio_features,5IE6y5Vqx6bjSws7ZhuCUe,https://api.spotify.com/v1/tracks/5IE6y5Vqx6bjSws7ZhuCUe,https://api.spotify.com/v1/audio-analysis/5IE6y5Vqx6bjSws7ZhuCUe,262008,4,Made In South Africa
4368,7tCVDMEqgqSNPKhs8DTIER,letter to my father,Muneyi,6JzpDqY5CZkjLU40GmmTkM,21,['venda pop'],for the boys i like,36,0.41,0.227,7,-15.619,1,0.0469,0.716,0.116,0.682,0.162,148.784,audio_features,7tCVDMEqgqSNPKhs8DTIER,https://api.spotify.com/v1/tracks/7tCVDMEqgqSNPKhs8DTIER,https://api.spotify.com/v1/audio-analysis/7tCVDMEqgqSNPKhs8DTIER,219320,4,Made In South Africa
4369,713rW02qnWn4NozBlqjf3s,Never The Same,Azana,0gJquJFhW829uQhytBRNT5,42,"['afro soul', 'south african pop']",Never The Same,38,0.544,0.546,11,-11.975,0,0.0695,0.104,0.0,0.107,0.44,89.952,audio_features,713rW02qnWn4NozBlqjf3s,https://api.spotify.com/v1/tracks/713rW02qnWn4NozBlqjf3s,https://api.spotify.com/v1/audio-analysis/713rW02qnWn4NozBlqjf3s,209581,4,Made In South Africa
4370,7mD56wV0H5HlbXzujpKFDS,Uzong'khumbula,Kallo,2r0WWQy8Ro4SuaxPq1gIVO,9,[],Uzong'khumbula,30,0.517,0.302,6,-8.951,1,0.0558,0.863,0.0,0.146,0.0852,72.765,audio_features,7mD56wV0H5HlbXzujpKFDS,https://api.spotify.com/v1/tracks/7mD56wV0H5HlbXzujpKFDS,https://api.spotify.com/v1/audio-analysis/7mD56wV0H5HlbXzujpKFDS,249290,3,Made In South Africa
4371,55xuM0wTpunSG8BNtWPTuP,Thandwa Ndim,The Soil,3UhCf5Cu963oXz9DseciIU,43,"['afro soul', 'kwaito', 'sda a cappella', 'south african choral', 'south african pop']",Thandwa Ndim,49,0.262,0.817,2,-6.784,1,0.394,0.207,0.0,0.273,0.592,81.697,audio_features,55xuM0wTpunSG8BNtWPTuP,https://api.spotify.com/v1/tracks/55xuM0wTpunSG8BNtWPTuP,https://api.spotify.com/v1/audio-analysis/55xuM0wTpunSG8BNtWPTuP,271480,4,Made In South Africa
4372,5EuU8UQ4bWYr5oUeiGAUhL,iNtwenhle,Thando Zide,4szs3im3aqSWr8MbdoW1W2,17,[],iNtwenhle,1,0.433,0.217,6,-13.39,1,0.0347,0.866,0.0813,0.119,0.147,78.106,audio_features,5EuU8UQ4bWYr5oUeiGAUhL,https://api.spotify.com/v1/tracks/5EuU8UQ4bWYr5oUeiGAUhL,https://api.spotify.com/v1/audio-analysis/5EuU8UQ4bWYr5oUeiGAUhL,214000,4,Made In South Africa
4373,5HowYlbTc3sSkpqj1mhcZ7,ANCESTRAL CALL,ANATII,6dX1EJC9XFlM8Ql1wGHC55,35,"['afro soul', 'kasi rap', 'south african hip hop', 'xhosa hip hop']",ANCESTRAL CALL,36,0.592,0.663,6,-7.827,1,0.275,0.181,1.13e-06,0.367,0.72,103.212,audio_features,5HowYlbTc3sSkpqj1mhcZ7,https://api.spotify.com/v1/tracks/5HowYlbTc3sSkpqj1mhcZ7,https://api.spotify.com/v1/audio-analysis/5HowYlbTc3sSkpqj1mhcZ7,166368,4,Made In South Africa
4374,1KIKoF34Yafcd8TkwBzwPv,Bengdakiwe,Xowla,08ejcjfMzbGwiK9MVslxc5,41,[],Bengdakiwe,45,0.772,0.637,2,-5.832,1,0.192,0.343,0.0,0.0406,0.959,179.936,audio_features,1KIKoF34Yafcd8TkwBzwPv,https://api.spotify.com/v1/tracks/1KIKoF34Yafcd8TkwBzwPv,https://api.spotify.com/v1/audio-analysis/1KIKoF34Yafcd8TkwBzwPv,282663,4,Made In South Africa
4375,3IBHk1OOaE6AeEJR0EcJAg,Bayandijikela,Vusi Nova,0EdZov8Gv5SHN4IVF3b4m8,39,"['afro soul', 'south african pop']",Bayandijikela,38,0.524,0.489,5,-8.996,1,0.0342,0.75,1.67e-05,0.205,0.588,116.189,audio_features,3IBHk1OOaE6AeEJR0EcJAg,https://api.spotify.com/v1/tracks/3IBHk1OOaE6AeEJR0EcJAg,https://api.spotify.com/v1/audio-analysis/3IBHk1OOaE6AeEJR0EcJAg,251100,4,Made In South Africa
4376,6TptXPkegwMj4Pyn35QLzq,Amalanga,Calvin Mangena,5mo5ML6eCYXlZdU1kuvcPu,19,[],Amalanga,39,0.78,0.799,6,-3.408,1,0.0812,0.204,1.08e-05,0.0772,0.503,113.268,audio_features,6TptXPkegwMj4Pyn35QLzq,https://api.spotify.com/v1/tracks/6TptXPkegwMj4Pyn35QLzq,https://api.spotify.com/v1/audio-analysis/6TptXPkegwMj4Pyn35QLzq,182230,5,Made In South Africa
4377,7ALJH5Zqi2vtNYY12TFw1N,uMngani Wami,Paige,1UiuIk36C3ZI4Jqat38Q5L,29,[],African Child,38,0.77,0.473,2,-8.207,1,0.154,0.206,1.58e-05,0.12,0.495,150.018,audio_features,7ALJH5Zqi2vtNYY12TFw1N,https://api.spotify.com/v1/tracks/7ALJH5Zqi2vtNYY12TFw1N,https://api.spotify.com/v1/audio-analysis/7ALJH5Zqi2vtNYY12TFw1N,364851,4,Made In South Africa
4378,40OrhVxoTGnPbo1avCDYTM,BIZAN'UMAMA,Zonke,1eBaQkCXWlq1vhCLMVFdqn,42,"['afro soul', 'south african pop']",BIZAN'UMAMA,37,0.707,0.308,8,-14.365,0,0.0563,0.667,0.108,0.107,0.536,96.017,audio_features,40OrhVxoTGnPbo1avCDYTM,https://api.spotify.com/v1/tracks/40OrhVxoTGnPbo1avCDYTM,https://api.spotify.com/v1/audio-analysis/40OrhVxoTGnPbo1avCDYTM,258577,4,Made In South Africa
4379,36FgHjJFdA3y3uBCgW6PSR,Umthombo,Pilani Bubu,6KljVJXbQ3IF9891IvG5be,15,[],Umthombo,0,0.535,0.437,9,-10.922,1,0.0301,0.572,0.0103,0.105,0.248,135.916,audio_features,36FgHjJFdA3y3uBCgW6PSR,https://api.spotify.com/v1/tracks/36FgHjJFdA3y3uBCgW6PSR,https://api.spotify.com/v1/audio-analysis/36FgHjJFdA3y3uBCgW6PSR,235867,3,Made In South Africa
4380,5b7WFIRAFAHjqnbeYCdxTH,Nje,Nue_Sam,2mQ1WAgOTUQDBsJpt7tGTY,27,['south african pop'],Nje,36,0.656,0.314,1,-11.191,1,0.0825,0.48,0.0,0.0949,0.509,80.282,audio_features,5b7WFIRAFAHjqnbeYCdxTH,https://api.spotify.com/v1/tracks/5b7WFIRAFAHjqnbeYCdxTH,https://api.spotify.com/v1/audio-analysis/5b7WFIRAFAHjqnbeYCdxTH,222000,4,Made In South Africa
4381,3a2lqhX6zoTw4od4X67BSc,Iqiniso,Yallunder,4TT5ne6u5XRUIhTUKhZyOo,30,[],KUM,37,0.52,0.582,3,-6.556,1,0.0373,0.211,2.08e-06,0.127,0.439,163.882,audio_features,3a2lqhX6zoTw4od4X67BSc,https://api.spotify.com/v1/tracks/3a2lqhX6zoTw4od4X67BSc,https://api.spotify.com/v1/audio-analysis/3a2lqhX6zoTw4od4X67BSc,179936,4,Made In South Africa
4382,5fkgchpUz5lBqKlPkflwpz,Thando Lwethu,Sia Mzizi,6aVG0HjG8XLqPFF9XILhb8,22,[],Thando Lwethu,36,0.74,0.774,9,-4.855,0,0.217,0.0816,6.95e-06,0.0705,0.55,95.027,audio_features,5fkgchpUz5lBqKlPkflwpz,https://api.spotify.com/v1/tracks/5fkgchpUz5lBqKlPkflwpz,https://api.spotify.com/v1/audio-analysis/5fkgchpUz5lBqKlPkflwpz,267789,4,Made In South Africa
4383,4K5GlpP2WdwYgZAjDiTbZ5,Impi Yothando,Blaq Diamond,7hdf9DSpgCpqVh03Ql1LKe,45,"['afro soul', 'south african pop']",Impi Yothando,48,0.775,0.533,11,-9.052,1,0.0722,0.465,0.0,0.119,0.87,94.013,audio_features,4K5GlpP2WdwYgZAjDiTbZ5,https://api.spotify.com/v1/tracks/4K5GlpP2WdwYgZAjDiTbZ5,https://api.spotify.com/v1/audio-analysis/4K5GlpP2WdwYgZAjDiTbZ5,298777,4,Made In South Africa
4384,5EivzbVw42HmpnRPnZRH9c,iLanga Lakho,Thando Zide,4szs3im3aqSWr8MbdoW1W2,17,[],iLanga Lakho,38,0.477,0.401,4,-13.366,0,0.0391,0.782,0.000756,0.287,0.312,139.754,audio_features,5EivzbVw42HmpnRPnZRH9c,https://api.spotify.com/v1/tracks/5EivzbVw42HmpnRPnZRH9c,https://api.spotify.com/v1/audio-analysis/5EivzbVw42HmpnRPnZRH9c,284000,4,Made In South Africa
4385,6s1k8Ry40znPtEb9ijOlnw,24 Hours,Kaylow,6nQFuQO2dqH8JR9ZhN0IyH,39,"['afro soul', 'south african house']",24 Hours,53,0.592,0.309,6,-10.16,1,0.0384,0.686,0.0,0.102,0.184,133.718,audio_features,6s1k8Ry40znPtEb9ijOlnw,https://api.spotify.com/v1/tracks/6s1k8Ry40znPtEb9ijOlnw,https://api.spotify.com/v1/audio-analysis/6s1k8Ry40znPtEb9ijOlnw,253651,4,Made In South Africa
4386,0UMJY8DztWbb0xolqiTGGD,Ngibambe,Aubrey Qwana,6uVEWgg7sAAzfPQsXjzTRi,35,"['afro soul', 'south african pop']",Ngibambe,43,0.623,0.58,1,-5.471,1,0.0331,0.322,0.0,0.0941,0.431,85.922,audio_features,0UMJY8DztWbb0xolqiTGGD,https://api.spotify.com/v1/tracks/0UMJY8DztWbb0xolqiTGGD,https://api.spotify.com/v1/audio-analysis/0UMJY8DztWbb0xolqiTGGD,236000,4,Made In South Africa
4387,05A1KzxTLvShctiD0Bsydd,Sayona,Inkabi Zezwe,3L21ifeFAXwNN2ui6NyG0k,42,[],Ukhamba,55,0.648,0.554,3,-7.202,1,0.0618,0.42,0.0,0.0896,0.291,95.015,audio_features,05A1KzxTLvShctiD0Bsydd,https://api.spotify.com/v1/tracks/05A1KzxTLvShctiD0Bsydd,https://api.spotify.com/v1/audio-analysis/05A1KzxTLvShctiD0Bsydd,227368,4,Made In South Africa
4388,6UHjEMtKSk5yllxs9HGIo2,Sifanelene,Azana,0gJquJFhW829uQhytBRNT5,42,"['afro soul', 'south african pop']",Sifanelene,38,0.576,0.428,3,-10.913,1,0.0322,0.0657,0.0,0.108,0.321,112.914,audio_features,6UHjEMtKSk5yllxs9HGIo2,https://api.spotify.com/v1/tracks/6UHjEMtKSk5yllxs9HGIo2,https://api.spotify.com/v1/audio-analysis/6UHjEMtKSk5yllxs9HGIo2,265423,3,Made In South Africa
4389,2up5Dd9llCPQT87KNaJ975,ZOJIKI IZINTO,Naledi Aphiwe,6zInR2bva7iaRKxeB5AjqN,27,[],ZOJIKI IZINTO,49,0.499,0.545,6,-11.387,1,0.0575,0.243,0.000114,0.303,0.422,92.896,audio_features,2up5Dd9llCPQT87KNaJ975,https://api.spotify.com/v1/tracks/2up5Dd9llCPQT87KNaJ975,https://api.spotify.com/v1/audio-analysis/2up5Dd9llCPQT87KNaJ975,258667,4,Made In South Africa
4390,6hKfk07KnmzaShGS33ITy6,Hamba Naye,Cici,3i9UjIGeZT2cRyltQrr8nj,42,"['afro soul', 'south african pop']",Sukulila,47,0.666,0.715,8,-4.179,1,0.0658,0.128,8.15e-05,0.106,0.492,93.991,audio_features,6hKfk07KnmzaShGS33ITy6,https://api.spotify.com/v1/tracks/6hKfk07KnmzaShGS33ITy6,https://api.spotify.com/v1/audio-analysis/6hKfk07KnmzaShGS33ITy6,234900,4,Made In South Africa
4391,4Y9p2y8QnCxBlMnJ56rvas,Wa Nkutlwa Na,Wave Rhyder,2g6Idw9wnJRWM0viAxhRRX,35,['sesotho pop'],Wa Nkutlwa Na,45,0.449,0.486,2,-5.302,0,0.0395,0.875,0.0,0.154,0.299,139.443,audio_features,4Y9p2y8QnCxBlMnJ56rvas,https://api.spotify.com/v1/tracks/4Y9p2y8QnCxBlMnJ56rvas,https://api.spotify.com/v1/audio-analysis/4Y9p2y8QnCxBlMnJ56rvas,282107,4,Made In South Africa
4392,63uGlXlv3G6kbeF7ercCB5,Mgani Wam,Swaggy_rsa,1rIaO7v8R2OyRFFDW1b0Gx,12,[],Mgani Wam,34,0.673,0.476,6,-10.534,1,0.0737,0.259,1.17e-05,0.094,0.249,90.906,audio_features,63uGlXlv3G6kbeF7ercCB5,https://api.spotify.com/v1/tracks/63uGlXlv3G6kbeF7ercCB5,https://api.spotify.com/v1/audio-analysis/63uGlXlv3G6kbeF7ercCB5,226813,4,Made In South Africa
4393,0Nz8E9XQGIrbYLzfLxfezE,Forever Yena,Boyzin Bee,0RU8XphQbWwo1jxy1QCOiE,13,[],Forever Yena,35,0.656,0.517,11,-11.436,1,0.0852,0.827,0.0,0.0986,0.337,141.051,audio_features,0Nz8E9XQGIrbYLzfLxfezE,https://api.spotify.com/v1/tracks/0Nz8E9XQGIrbYLzfLxfezE,https://api.spotify.com/v1/audio-analysis/0Nz8E9XQGIrbYLzfLxfezE,176326,4,Made In South Africa
4394,7Jw6ETWgWSyffa8AGNdap0,Enza Kwenzeke,Brenda Mtambo,1xq3iidMUB1FTy5c7WcfyC,26,"['afro soul', 'south african jazz', 'south african pop']",Sane,36,0.639,0.662,6,-7.418,0,0.122,0.744,0.000629,0.18,0.726,72.947,audio_features,7Jw6ETWgWSyffa8AGNdap0,https://api.spotify.com/v1/tracks/7Jw6ETWgWSyffa8AGNdap0,https://api.spotify.com/v1/audio-analysis/7Jw6ETWgWSyffa8AGNdap0,184220,4,Made In South Africa
4395,7cICJP7hsjo6e7JZgvNLiO,Umbayimbayi,Inkabi Zezwe,3L21ifeFAXwNN2ui6NyG0k,42,[],Umbayimbayi,52,0.63,0.628,11,-7.019,1,0.0924,0.431,0.0,0.131,0.671,77.014,audio_features,7cICJP7hsjo6e7JZgvNLiO,https://api.spotify.com/v1/tracks/7cICJP7hsjo6e7JZgvNLiO,https://api.spotify.com/v1/audio-analysis/7cICJP7hsjo6e7JZgvNLiO,230000,4,Made In South Africa
4396,3j9j7icV3YAZojTlHOhIpZ,Kwaphela Abantu,MaNgcobo Khoza,7KHsDkc4uJCw3ks741fcuD,16,[],African Spirit,33,0.672,0.536,8,-11.242,0,0.0655,0.0612,0.00347,0.0959,0.71,164.874,audio_features,3j9j7icV3YAZojTlHOhIpZ,https://api.spotify.com/v1/tracks/3j9j7icV3YAZojTlHOhIpZ,https://api.spotify.com/v1/audio-analysis/3j9j7icV3YAZojTlHOhIpZ,244284,3,Made In South Africa
4397,75WWCDj6Xk65gCaVjztWrL,Owa Mntwana,Mpumi,7IoFnVmSBtCK528aCfFQdJ,30,"['afro soul', 'south african house', 'south african pop']",Owa Mntwana,0,0.764,0.706,4,-8.385,0,0.0372,0.00256,0.265,0.0874,0.218,112.004,audio_features,75WWCDj6Xk65gCaVjztWrL,https://api.spotify.com/v1/tracks/75WWCDj6Xk65gCaVjztWrL,https://api.spotify.com/v1/audio-analysis/75WWCDj6Xk65gCaVjztWrL,377143,4,Made In South Africa
4398,6vR8F8fp42rA8ecAlimsuw,Thandaza,DeeTheGeneral,6rJUmLA6tYddLv09w8ec6t,32,[],Thandaza,47,0.903,0.522,8,-7.792,1,0.0887,0.0358,0.000189,0.0605,0.628,112.998,audio_features,6vR8F8fp42rA8ecAlimsuw,https://api.spotify.com/v1/tracks/6vR8F8fp42rA8ecAlimsuw,https://api.spotify.com/v1/audio-analysis/6vR8F8fp42rA8ecAlimsuw,365310,4,Made In South Africa
4399,21XL4xGIm6VhWSZF5uFYZb,Angsakhoni,Mduduzi Ncube,5jvlsVxfcbRVuHJ2Uv8WOh,42,['afro soul'],Angsakhoni,50,0.71,0.541,0,-7.82,1,0.0455,0.523,0.0402,0.143,0.661,95.046,audio_features,21XL4xGIm6VhWSZF5uFYZb,https://api.spotify.com/v1/tracks/21XL4xGIm6VhWSZF5uFYZb,https://api.spotify.com/v1/audio-analysis/21XL4xGIm6VhWSZF5uFYZb,296052,4,Made In South Africa
4400,4HG5pEkuERhQ6Y9HWKiLkr,Umntu,Bravo Le Roux,7w1eHsswsDyA7oevlUvNbY,27,"['south african underground rap', 'xhosa hip hop']",Umntu,41,0.665,0.463,7,-8.712,1,0.174,0.475,0.0,0.108,0.485,94.019,audio_features,4HG5pEkuERhQ6Y9HWKiLkr,https://api.spotify.com/v1/tracks/4HG5pEkuERhQ6Y9HWKiLkr,https://api.spotify.com/v1/audio-analysis/4HG5pEkuERhQ6Y9HWKiLkr,236170,4,Made In South Africa
4401,64hkawrDFd2UW8wuuf5DGN,Abondaba,MusiholiQ,7J8TsAqwQVAIOlloWCuW60,31,['maskandi'],Abondaba,39,0.606,0.803,11,-6.314,0,0.102,0.033,0.0,0.24,0.386,92.115,audio_features,64hkawrDFd2UW8wuuf5DGN,https://api.spotify.com/v1/tracks/64hkawrDFd2UW8wuuf5DGN,https://api.spotify.com/v1/audio-analysis/64hkawrDFd2UW8wuuf5DGN,282276,4,Made In South Africa
4402,4loimFd8xix04LaLqSBoyL,Shona Malanga,Azana,0gJquJFhW829uQhytBRNT5,42,"['afro soul', 'south african pop']",Shona Malanga,36,0.541,0.47,8,-12.847,1,0.0393,0.028,3.06e-06,0.69,0.596,90.001,audio_features,4loimFd8xix04LaLqSBoyL,https://api.spotify.com/v1/tracks/4loimFd8xix04LaLqSBoyL,https://api.spotify.com/v1/audio-analysis/4loimFd8xix04LaLqSBoyL,206857,4,Made In South Africa
4403,3LNQ3RLbxPOjfGVTrlXQl5,Feelings,Lizwi Wokuqala,6IYozrt74PPhQ409pE583w,28,[],Feelings,35,0.474,0.552,11,-10.411,1,0.0679,0.74,5.91e-05,0.101,0.914,88.614,audio_features,3LNQ3RLbxPOjfGVTrlXQl5,https://api.spotify.com/v1/tracks/3LNQ3RLbxPOjfGVTrlXQl5,https://api.spotify.com/v1/audio-analysis/3LNQ3RLbxPOjfGVTrlXQl5,174046,4,Made In South Africa
4404,5gwyqqUjqTSOnXklI7582D,Kukude Emathandweni,Linda Gcwensa,08vFZzvz5L5aP8Bk4PHeWv,25,[],Kukude Emathandweni,35,0.643,0.405,7,-11.873,1,0.114,0.778,1.37e-05,0.125,0.668,151.958,audio_features,5gwyqqUjqTSOnXklI7582D,https://api.spotify.com/v1/tracks/5gwyqqUjqTSOnXklI7582D,https://api.spotify.com/v1/audio-analysis/5gwyqqUjqTSOnXklI7582D,232000,4,Made In South Africa
4405,4zkTyuLiE6mH4DoCi6C8fB,Umjolo Lowo,Khuzani,1ltbNKMXKKXkjaXCTGZYUs,44,['maskandi'],Umjolo Lowo,53,0.596,0.741,6,-5.906,1,0.12,0.635,0.0,0.087,0.896,65.113,audio_features,4zkTyuLiE6mH4DoCi6C8fB,https://api.spotify.com/v1/tracks/4zkTyuLiE6mH4DoCi6C8fB,https://api.spotify.com/v1/audio-analysis/4zkTyuLiE6mH4DoCi6C8fB,244649,4,Bhinca Nation
4406,5twLen4btRsNxaiUVDfxiC,NGITHANDANA NE OWNER,Sminofu,7lpGctutZNeN7UKIyEFbPg,42,['maskandi'],Uber Driver,47,0.534,0.893,11,-4.59,1,0.155,0.379,0.000408,0.044,0.589,103.464,audio_features,5twLen4btRsNxaiUVDfxiC,https://api.spotify.com/v1/tracks/5twLen4btRsNxaiUVDfxiC,https://api.spotify.com/v1/audio-analysis/5twLen4btRsNxaiUVDfxiC,296751,3,Bhinca Nation
